"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype"
"Y18",2024-05-16,07:04:00,13,4,NA,3,07:21:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","European crabapple","Malus sylvestris","Malus","sylvestris",37,NA,"yard"
"Y18",2024-05-16,07:04:00,13,4,NA,3,07:22:00,"WIWA","Cardellina pusilla","Cardellina","pusilla","Vocalising","Vocalisation","European crabapple","Malus sylvestris","Malus","sylvestris",37,NA,"yard"
"Y18",2024-05-16,07:04:00,13,4,NA,3,07:23:00,"SWTH","Catharus ustulatus","Catharus","ustulatus","Glean","Foraging",NA,NA,NA,NA,NA,NA,"yard"
"Y18",2024-05-16,07:04:00,13,4,NA,3,07:23:00,"SWTH","Catharus ustulatus","Catharus","ustulatus","Inactive rest","Inactive rest","European crabapple","Malus sylvestris","Malus","sylvestris",37,NA,"yard"
"Y04",2024-05-16,08:16:00,13,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y26",2024-05-17,08:38:00,17,4,NA,2,08:40:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2024-05-17,08:38:00,17,4,NA,2,08:44:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2024-05-17,08:38:00,17,4,NA,2,08:46:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2024-05-17,08:38:00,17,4,NA,2,08:46:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2024-05-17,08:38:00,17,4,NA,2,08:50:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:20:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Susan magnolia","Magnolia soulangeana","Magnolia","soulangeana",17,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:20:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Lily magnolia","Magnolia soulangeana","Magnolia","soulangeana",17,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:20:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Lily magnolia","Magnolia soulangeana","Magnolia","soulangeana",17,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:22:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Norway spruce","Picea abies","Picea","abies",10,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:24:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Burning bush","Euonymus alatus","Euonymus","alatus",30,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:28:00,"AMRO","Turdus migratorius","Turdus","migratorius","Bathing","Grooming","Bird bath",NA,NA,NA,NA,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:30:00,"MODO","Zenaida macroura","Zenaida","macroura","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",135,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:32:00,"MODO","Zenaida macroura","Zenaida","macroura","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",135,NA,"yard"
"Y13",2024-05-17,09:15:00,17,4,NA,2,09:32:00,"MODO","Zenaida macroura","Zenaida","macroura","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",135,NA,"yard"
"Y32",2024-05-21,06:43:00,20,3,NA,2,06:50:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","European crabapple","Malus sylvestris","Malus","sylvestris",36,NA,"yard"
"Y06",2024-05-21,07:25:00,20,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:15:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:15:00,"HOSP","Passer domesticus",NA,NA,"Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:15:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:15:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:15:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:15:00,"HOSP","Passer domesticus",NA,NA,"Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:16:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Common lilac","Syringa vulgaris","Syringa","vulgaris",14,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:18:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:20:00,"CHSP","Spizella passerina","Spizella","passerina","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:24:00,"CHSP","Spizella passerina","Spizella","passerina","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:30:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Domestic apple","Malus domestica","Malus","domestica",4,NA,"yard"
"Y20",2024-05-21,08:12:00,21,3,NA,2,08:30:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Domestic apple","Malus domestica","Malus","domestica",4,NA,"yard"
"Y05",2024-05-21,08:42:00,21,2,NA,2,08:45:00,"AMRO","Turdus migratorius","Turdus","migratorius","Glean","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y05",2024-05-21,08:42:00,21,2,NA,2,08:50:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",264,NA,"yard"
"Y05",2024-05-21,08:42:00,21,2,NA,2,08:55:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",264,NA,"yard"
"Y25",2024-05-23,07:24:00,21,4,NA,3,07:37:00,"AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Vocalising","Vocalisation","White ash","Fraxinus americana","Fraxinus","americana",40,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:38:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:40:00,"HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:50:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:50:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:50:00,"WAVI","Vireo gilvus","Vireo","gilvus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:52:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Glean","Foraging","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:54:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:55:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:55:00,"CHSP","Spizella passerina","Spizella","passerina","Glean","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y49",2024-05-23,08:36:00,21,4,NA,3,08:57:00,"CHSP","Spizella passerina","Spizella","passerina","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y27",2024-05-23,09:25:00,21,4,NA,4,09:27:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Manitoba maple","Acer negundo","Acer","negundo",106,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:22:00,"HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:22:00,"HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:22:00,"HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:26:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:26:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:26:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:34:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:36:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:36:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:36:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:36:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:39:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:39:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:39:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:39:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:39:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:40:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:41:00,"HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard"
"Y28",2024-05-28,06:22:00,17,4,NA,4,06:41:00,"HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard"
"Y31",2024-05-28,06:51:00,17,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y07",2024-05-28,07:19:00,18,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y44",2024-05-28,07:47:00,17,4,NA,4,08:07:00,"CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Common pear","Prunus communis","Prunus","communis",6,NA,"yard"
"Y44",2024-05-28,07:47:00,17,4,NA,4,08:07:00,"CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Canada yew","Taxus canadensis","Taxus","canadensis",86,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:09:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:14:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",18,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:17:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:20:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:20:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:20:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:20:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:22:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:23:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:23:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:23:00,"HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:24:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-05-29,07:08:00,12,2,NA,1,07:27:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y24",2024-05-29,10:17:00,13,2,NA,1,10:23:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",19,NA,"yard"
"Y05",2024-05-30,08:10:00,11,1,NA,1,08:11:00,"CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Blue spruce","Picea pungens","Picea","pungens",50,NA,"yard"
"Y05",2024-05-30,08:10:00,11,1,NA,1,08:29:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Canada yew","Taxus canadensis","Taxus","canadensis",7,NA,"yard"
"Y05",2024-05-30,08:10:00,11,1,NA,1,08:29:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Canada yew","Taxus canadensis","Taxus","canadensis",7,NA,"yard"
"Y05",2024-05-30,08:10:00,11,1,NA,1,08:29:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Canada yew","Taxus canadensis","Taxus","canadensis",7,NA,"yard"
"Y05",2024-05-30,08:10:00,11,1,NA,1,08:29:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Canada yew","Taxus canadensis","Taxus","canadensis",7,NA,"yard"
"Y20",2024-05-30,08:41:00,12,1,NA,1,08:42:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-30,08:41:00,12,1,NA,1,08:57:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-30,08:41:00,12,1,NA,1,08:57:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-30,08:41:00,12,1,NA,1,08:57:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-30,08:41:00,12,1,NA,1,08:57:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y20",2024-05-30,08:41:00,12,1,NA,1,08:58:00,"CHSP","Spizella passerina","Spizella","passerina","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:12:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:14:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:19:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:21:00,"SOSP","Melospiza melodia","Melospiza","melodia","Inactive rest","Inactive rest","Leopard plant","Farfugium japonicum","Farfugium","japonicum",NA,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:21:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Leopard plant","Farfugium japonicum","Farfugium","japonicum",NA,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:25:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:25:00,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Beauty bush","Linnaea amabilis","Linnaea","amabilis",15,NA,"yard"
"Y03",2024-05-30,09:08:00,15,2,NA,1,09:28:00,"SOSP","Melospiza melodia","Melospiza","melodia","Inactive rest","Inactive rest","Leopard plant","Farfugium japonicum","Farfugium","japonicum",NA,NA,"yard"
"Y18",2024-05-30,10:05:00,16,2,NA,1,10:11:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,NA,"yard"
"Y18",2024-05-30,10:05:00,16,2,NA,1,10:16:00,"AMRO","Turdus migratorius","Turdus","migratorius","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y18",2024-05-30,10:05:00,16,2,NA,1,10:24:00,"WBNU","Sita carolinensis","Sita","carolinensis","Peck","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,NA,"yard"
"Y18",2024-05-30,10:05:00,16,2,NA,1,10:25:00,"AMGO","Spinus tristis","Spinus","tristis","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,NA,"yard"
"Y18",2024-05-30,10:05:00,16,2,NA,1,10:25:00,"AMGO","Spinus tristis","Spinus","tristis","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,NA,"yard"
"Y09",2024-05-30,11:05:00,16,3,NA,1,11:11:00,"AMRO","Turdus migratorius","Turdus","migratorius","Occupying nest","Reproduction","White cedar","Thuja occidentalis","Thuja","occidentalis",15,NA,"yard"
"Y09",2024-05-30,11:05:00,16,3,NA,1,11:11:00,"AMRO","Turdus migratorius","Turdus","migratorius","Occupying nest","Reproduction","White cedar","Thuja occidentalis","Thuja","occidentalis",15,NA,"yard"
